1998.07.30,23:00,1.1066,1.1162,1.0872,1.115,4961
1998.08.30,23:00,1.115,1.1826,1.10991,1.1774,8299
1998.09.30,0:00,1.1774,1.2402,1.1693,1.19019,12902
1998.10.31,0:00,1.19019,1.1938,1.1455,1.1495,5592
1998.11.30,0:00,1.1495,1.1953,1.1478,1.16609,7842
1998.12.31,0:00,1.16609,1.1899,1.134,1.1386,8432
1999.01.31,0:00,1.1386,1.13979,1.0926,1.099,5479
1999.02.27,23:00,1.099,1.107,1.068,1.0726,5161
1999.03.30,23:00,1.0726,1.088,1.056,1.0614,5281
1999.04.29,23:00,1.06139,1.0841,1.03961,1.0462,7380
1999.05.30,23:00,1.0462,1.0558,1.0258,1.0316,4541
1999.06.29,23:00,1.0316,1.0743,1.0108,1.0702,8841
1999.07.30,23:00,1.0702,1.0825,1.0393,1.0498,6601
1999.08.30,23:00,1.0498,1.0728,1.0285,1.0643,7411
1999.09.30,0:00,1.0643,1.0912,1.0438,1.0553,8581
1999.10.31,0:00,1.05529,1.0591,1.0036,1.0101,6582
1999.11.30,0:00,1.0101,1.0297,0.999,1.009,6031
1999.12.31,0:00,1.00899,1.0414,0.9735,0.9773,10412
2000.01.31,0:00,0.9773,1.00899,0.939,0.9708,13349
2000.02.28,23:00,0.9708,0.99,0.9483,0.9621,7471
2000.03.30,23:00,0.9621,0.975,0.9033,0.9122,9351
2000.04.29,23:00,0.9122,0.941,0.885,0.9293,9491
2000.05.30,23:00,0.9293,0.97,0.9273,0.9509,6381
2000.06.29,23:00,0.9509,0.9599,0.9194,0.9238,5391
2000.07.30,23:00,0.9238,0.9294,0.8871,0.8953,5611
2000.08.30,23:00,0.8953,0.9035,0.8443,0.8839,10701
2000.09.30,0:00,0.8839,0.8856,0.823,0.8404,8171
2000.10.31,0:00,0.8404,0.8787,0.8371,0.8575,6611
2000.11.30,0:00,0.8575,0.9431,0.8569,0.9421,8781
2000.12.31,0:00,0.9421,0.9594,0.912,0.9265,7921
2001.01.31,0:00,0.9265,0.9444,0.9017,0.9178,7671
2001.02.27,23:00,0.9178,0.938,0.8741,0.8741,8411
2001.03.30,23:00,0.8741,0.9088,0.8699,0.8916,6031
2001.04.29,23:00,0.8916,0.9004,0.8503,0.8568,6541
2001.05.30,23:00,0.8568,0.867,0.8413,0.8501,4471
2001.06.29,23:00,0.8501,0.8823,0.8352,0.8743,7001
2001.07.30,23:00,0.8743,0.924,0.8723,0.9162,6151
2001.08.30,23:00,0.9162,0.9331,0.8826,0.9101,9491
