1.1457373,1.1301861,1.1314325
1.1459364,1.1308224,1.1297005
1.0899845,1.087169,1.0920832
1.0847713,1.0803748,1.0850241
1.0711313,1.0695558,1.0703729
1.0588418,1.0581259,1.0588537
1.0783095,1.063885,1.064217
1.0824506,1.0735815,1.0683719
1.0772328,1.0699297,1.0625535
1.0654483,1.0597638,1.0513028
1.0569956,1.0523022,1.0437045
1.051149,1.0472769,1.0388639
