2020.01.06,02:00,1.11625,1.11666,1.11620,1.11650,384
2020.01.06,03:00,1.11651,1.11705,1.11651,1.11654,479
2020.01.06,04:00,1.11655,1.11658,1.11613,1.11639,371
2020.01.06,05:00,1.11640,1.11646,1.11603,1.11619,261
2020.01.06,06:00,1.11618,1.11620,1.11568,1.11604,472
2020.01.06,07:00,1.11602,1.11662,1.11595,1.11642,1090
2020.01.06,08:00,1.11643,1.11792,1.11629,1.11780,1332
2020.01.06,09:00,1.11781,1.11931,1.11747,1.11929,1264
2020.01.06,10:00,1.11930,1.11990,1.11895,1.11959,1120
2020.01.06,11:00,1.11961,1.12050,1.11960,1.12027,1138
2020.01.06,12:00,1.12026,1.12039,1.11948,1.11976,758
2020.01.06,13:00,1.11977,1.12028,1.11908,1.11972,1183
2020.01.06,14:00,1.11973,1.11997,1.11821,1.11827,1136
2020.01.06,15:00,1.11828,1.11898,1.11817,1.11880,1427
2020.01.06,16:00,1.11881,1.11891,1.11808,1.11866,988
2020.01.06,17:00,1.11867,1.11956,1.11838,1.11946,743
2020.01.06,18:00,1.11947,1.11974,1.11914,1.11914,573
2020.01.06,19:00,1.11913,1.11923,1.11875,1.11908,497
2020.01.06,20:00,1.11909,1.11934,1.11886,1.11933,464
2020.01.06,21:00,1.11932,1.11986,1.11926,1.11969,241
2020.01.06,22:00,1.11964,1.11964,1.11916,1.11946,243
2020.01.06,23:00,1.11951,1.11967,1.11932,1.11950,266
2020.01.07,00:00,1.11949,1.11950,1.11890,1.11894,379
2020.01.07,01:00,1.11893,1.11966,1.11893,1.11931,386
2020.01.07,02:00,1.11930,1.11930,1.11906,1.11910,188
2020.01.07,03:00,1.11911,1.11939,1.11909,1.11918,264
2020.01.07,04:00,1.11919,1.11930,1.11902,1.11905,284
2020.01.07,05:00,1.11906,1.11921,1.11825,1.11826,299
2020.01.07,06:00,1.11825,1.11892,1.11805,1.11811,964
2020.01.07,07:00,1.11813,1.11849,1.11725,1.11736,1421
2020.01.07,08:00,1.11738,1.11871,1.11722,1.11842,1473
2020.01.07,09:00,1.11844,1.11890,1.11801,1.11844,1257
2020.01.07,10:00,1.11843,1.11857,1.11646,1.11757,1486
